# theta_u16 sin_raw cos_raw
53270 -60499 25196
53271 -60499 25196
53272 -60490 25219
53273 -60490 25219
53274 -60490 25219
53275 -60490 25219
53276 -60480 25242
53277 -60480 25242
53278 -60480 25242
53279 -60480 25242
53280 -60470 25265
53281 -60470 25265
53282 -60470 25265
53283 -60470 25265
53284 -60460 25288
53285 -60460 25288
53286 -60460 25288
53287 -60460 25288
53288 -60451 25312
53289 -60451 25312
53290 -60451 25312
53291 -60451 25312
53292 -60441 25335
53293 -60441 25335
53294 -60441 25335
53295 -60441 25335
53296 -60431 25358
53297 -60431 25358
53298 -60431 25358
53299 -60431 25358
53300 -60422 25381
53301 -60422 25381
53302 -60422 25381
53303 -60422 25381
53304 -60412 25404
53305 -60412 25404
53306 -60412 25404
53307 -60412 25404
53308 -60402 25427
53309 -60402 25427
53310 -60402 25427
53311 -60402 25427
53312 -60392 25451
53313 -60392 25451
53314 -60392 25451
53315 -60392 25451
53316 -60383 25474
53317 -60383 25474
53318 -60383 25474
53319 -60383 25474
53320 -60373 25497
53321 -60373 25497
53322 -60373 25497
53323 -60373 25497
53324 -60363 25520
53325 -60363 25520
53326 -60363 25520
53327 -60363 25520
53328 -60353 25543
53329 -60353 25543
53330 -60353 25543
53331 -60353 25543
53332 -60343 25566
53333 -60343 25566
53334 -60343 25566
53335 -60343 25566
53336 -60334 25589
53337 -60334 25589
53338 -60334 25589
53339 -60334 25589
53340 -60324 25613
53341 -60324 25613
53342 -60324 25613
53343 -60324 25613
53344 -60314 25636
53345 -60314 25636
53346 -60314 25636
53347 -60314 25636
53348 -60304 25659
53349 -60304 25659
53350 -60304 25659
53351 -60304 25659
53352 -60294 25682
53353 -60294 25682
53354 -60294 25682
53355 -60294 25682
53356 -60284 25705
53357 -60284 25705
53358 -60284 25705
53359 -60284 25705
53360 -60275 25728
53361 -60275 25728
53362 -60275 25728
53363 -60275 25728
53364 -60265 25751
53365 -60265 25751
53366 -60265 25751
53367 -60265 25751
53368 -60255 25774
53369 -60255 25774
53370 -60255 25774
53371 -60255 25774
53372 -60245 25798
53373 -60245 25798
53374 -60245 25798
53375 -60245 25798
53376 -60235 25821
53377 -60235 25821
53378 -60235 25821
53379 -60235 25821
53380 -60225 25844
53381 -60225 25844
53382 -60225 25844
53383 -60225 25844
53384 -60215 25867
53385 -60215 25867
53386 -60215 25867
53387 -60215 25867
53388 -60205 25890
53389 -60205 25890
53390 -60205 25890
53391 -60205 25890
53392 -60195 25913
53393 -60195 25913
53394 -60195 25913
53395 -60195 25913
53396 -60185 25936
53397 -60185 25936
53398 -60185 25936
53399 -60185 25936
53400 -60175 25959
53401 -60175 25959
53402 -60175 25959
53403 -60175 25959
53404 -60166 25982
53405 -60166 25982
53406 -60166 25982
53407 -60166 25982
53408 -60156 26005
53409 -60156 26005
53410 -60156 26005
53411 -60156 26005
53412 -60146 26028
53413 -60146 26028
53414 -60146 26028
53415 -60146 26028
53416 -60136 26051
53417 -60136 26051
53418 -60136 26051
53419 -60136 26051
53420 -60126 26075
53421 -60126 26075
53422 -60126 26075
53423 -60126 26075
53424 -60116 26098
53425 -60116 26098
53426 -60116 26098
53427 -60116 26098
53428 -60106 26121
53429 -60106 26121
53430 -60106 26121
53431 -60106 26121
53432 -60096 26144
53433 -60096 26144
53434 -60096 26144
53435 -60096 26144
53436 -60086 26167
53437 -60086 26167
53438 -60086 26167
53439 -60086 26167
53440 -60075 26190
53441 -60075 26190
53442 -60075 26190
53443 -60075 26190
53444 -60065 26213
53445 -60065 26213
53446 -60065 26213
53447 -60065 26213
53448 -60055 26236
53449 -60055 26236
53450 -60055 26236
53451 -60055 26236
53452 -60045 26259
53453 -60045 26259
53454 -60045 26259
53455 -60045 26259
53456 -60035 26282
53457 -60035 26282
53458 -60035 26282
53459 -60035 26282
53460 -60025 26305
53461 -60025 26305
53462 -60025 26305
53463 -60025 26305
53464 -60015 26328
53465 -60015 26328
53466 -60015 26328
53467 -60015 26328
53468 -60005 26351
53469 -60005 26351
53470 -60005 26351
53471 -60005 26351
53472 -59995 26374
53473 -59995 26374
53474 -59995 26374
53475 -59995 26374
53476 -59985 26397
53477 -59985 26397
53478 -59985 26397
53479 -59985 26397
53480 -59975 26420
53481 -59975 26420
53482 -59975 26420
53483 -59975 26420
53484 -59964 26443
53485 -59964 26443
53486 -59964 26443
53487 -59964 26443
53488 -59954 26466
53489 -59954 26466
53490 -59954 26466
53491 -59954 26466
53492 -59944 26489
53493 -59944 26489
53494 -59944 26489
53495 -59944 26489
53496 -59934 26512
53497 -59934 26512
53498 -59934 26512
53499 -59934 26512
53500 -59924 26535
53501 -59924 26535
53502 -59924 26535
53503 -59924 26535
53504 -59914 26558
53505 -59914 26558
53506 -59914 26558
53507 -59914 26558
53508 -59903 26581
53509 -59903 26581
53510 -59903 26581
53511 -59903 26581
53512 -59893 26604
53513 -59893 26604
53514 -59893 26604
53515 -59893 26604
53516 -59883 26627
53517 -59883 26627
53518 -59883 26627
53519 -59883 26627
53520 -59873 26650
53521 -59873 26650
53522 -59873 26650
53523 -59873 26650
53524 -59863 26673
53525 -59863 26673
53526 -59863 26673
53527 -59863 26673
53528 -59852 26696
53529 -59852 26696
53530 -59852 26696
53531 -59852 26696
53532 -59842 26719
53533 -59842 26719
53534 -59842 26719
53535 -59842 26719
53536 -59832 26742
53537 -59832 26742
53538 -59832 26742
53539 -59832 26742
53540 -59822 26765
53541 -59822 26765
53542 -59822 26765
53543 -59822 26765
53544 -59811 26787
53545 -59811 26787
53546 -59811 26787
53547 -59811 26787
53548 -59801 26810
53549 -59801 26810
53550 -59801 26810
53551 -59801 26810
53552 -59791 26833
53553 -59791 26833
53554 -59791 26833
53555 -59791 26833
53556 -59781 26856
53557 -59781 26856
53558 -59781 26856
53559 -59781 26856
53560 -59770 26879
53561 -59770 26879
53562 -59770 26879
53563 -59770 26879
53564 -59760 26902
53565 -59760 26902
53566 -59760 26902
53567 -59760 26902
53568 -59750 26925
53569 -59750 26925
53570 -59750 26925
53571 -59750 26925
53572 -59739 26948
53573 -59739 26948
53574 -59739 26948
53575 -59739 26948
53576 -59729 26971
53577 -59729 26971
53578 -59729 26971
53579 -59729 26971
53580 -59719 26994
53581 -59719 26994
53582 -59719 26994
53583 -59719 26994
53584 -59708 27017
53585 -59708 27017
53586 -59708 27017
53587 -59708 27017
53588 -59698 27040
53589 -59698 27040
53590 -59698 27040
53591 -59698 27040
53592 -59687 27062
53593 -59687 27062
53594 -59687 27062
53595 -59687 27062
53596 -59677 27085
53597 -59677 27085
53598 -59677 27085
53599 -59677 27085
53600 -59667 27108
53601 -59667 27108
53602 -59667 27108
53603 -59667 27108
53604 -59656 27131
53605 -59656 27131
53606 -59656 27131
53607 -59656 27131
53608 -59646 27154
53609 -59646 27154
53610 -59646 27154
53611 -59646 27154
53612 -59635 27177
53613 -59635 27177
53614 -59635 27177
53615 -59635 27177
53616 -59625 27200
53617 -59625 27200
53618 -59625 27200
53619 -59625 27200
53620 -59615 27223
53621 -59615 27223
53622 -59615 27223
53623 -59615 27223
53624 -59604 27245
53625 -59604 27245
53626 -59604 27245
53627 -59604 27245
53628 -59594 27268
53629 -59594 27268
53630 -59594 27268
53631 -59594 27268
53632 -59583 27291
53633 -59583 27291
53634 -59583 27291
53635 -59583 27291
53636 -59573 27314
53637 -59573 27314
53638 -59573 27314
53639 -59573 27314
53640 -59562 27337
53641 -59562 27337
53642 -59562 27337
53643 -59562 27337
53644 -59552 27360
53645 -59552 27360
53646 -59552 27360
53647 -59552 27360
53648 -59541 27382
53649 -59541 27382
53650 -59541 27382
53651 -59541 27382
53652 -59531 27405
53653 -59531 27405
53654 -59531 27405
53655 -59531 27405
53656 -59520 27428
53657 -59520 27428
53658 -59520 27428
53659 -59520 27428
53660 -59510 27451
53661 -59510 27451
53662 -59510 27451
53663 -59510 27451
53664 -59499 27474
53665 -59499 27474
53666 -59499 27474
53667 -59499 27474
53668 -59489 27497
53669 -59489 27497
53670 -59489 27497
53671 -59489 27497
53672 -59478 27519
53673 -59478 27519
53674 -59478 27519
53675 -59478 27519
53676 -59468 27542
53677 -59468 27542
53678 -59468 27542
53679 -59468 27542
53680 -59457 27565
53681 -59457 27565
53682 -59457 27565
53683 -59457 27565
53684 -59446 27588
53685 -59446 27588
53686 -59446 27588
53687 -59446 27588
53688 -59436 27611
53689 -59436 27611
53690 -59436 27611
53691 -59436 27611
53692 -59425 27633
53693 -59425 27633
53694 -59425 27633
53695 -59425 27633
53696 -59415 27656
53697 -59415 27656
53698 -59415 27656
53699 -59415 27656
53700 -59404 27679
53701 -59404 27679
53702 -59404 27679
53703 -59404 27679
53704 -59393 27702
53705 -59393 27702
53706 -59393 27702
53707 -59393 27702
53708 -59383 27725
53709 -59383 27725
53710 -59383 27725
53711 -59383 27725
53712 -59372 27747
53713 -59372 27747
53714 -59372 27747
53715 -59372 27747
53716 -59362 27770
53717 -59362 27770
53718 -59362 27770
53719 -59362 27770
53720 -59351 27793
53721 -59351 27793
53722 -59351 27793
53723 -59351 27793
53724 -59340 27816
53725 -59340 27816
53726 -59340 27816
53727 -59340 27816
53728 -59330 27838
53729 -59330 27838
53730 -59330 27838
53731 -59330 27838
53732 -59319 27861
53733 -59319 27861
53734 -59319 27861
53735 -59319 27861
53736 -59308 27884
53737 -59308 27884
53738 -59308 27884
53739 -59308 27884
53740 -59297 27907
53741 -59297 27907
53742 -59297 27907
53743 -59297 27907
53744 -59287 27929
53745 -59287 27929
53746 -59287 27929
53747 -59287 27929
53748 -59276 27952
53749 -59276 27952
53750 -59276 27952
53751 -59276 27952
53752 -59265 27975
53753 -59265 27975
53754 -59265 27975
53755 -59265 27975
53756 -59255 27998
53757 -59255 27998
53758 -59255 27998
53759 -59255 27998
53760 -59244 28020
53761 -59244 28020
53762 -59244 28020
53763 -59244 28020
53764 -59233 28043
53765 -59233 28043
53766 -59233 28043
53767 -59233 28043
53768 -59222 28066
53769 -59222 28066
53770 -59222 28066
53771 -59222 28066
53772 -59212 28088
53773 -59212 28088
53774 -59212 28088
53775 -59212 28088
53776 -59201 28111
53777 -59201 28111
53778 -59201 28111
53779 -59201 28111
53780 -59190 28134
53781 -59190 28134
53782 -59190 28134
53783 -59190 28134
53784 -59179 28156
53785 -59179 28156
53786 -59179 28156
53787 -59179 28156
53788 -59168 28179
53789 -59168 28179
53790 -59168 28179
53791 -59168 28179
53792 -59158 28202
53793 -59158 28202
53794 -59158 28202
53795 -59158 28202
53796 -59147 28225
53797 -59147 28225
53798 -59147 28225
53799 -59147 28225
53800 -59136 28247
53801 -59136 28247
53802 -59136 28247
53803 -59136 28247
53804 -59125 28270
53805 -59125 28270
53806 -59125 28270
53807 -59125 28270
53808 -59114 28293
53809 -59114 28293
53810 -59114 28293
53811 -59114 28293
53812 -59103 28315
53813 -59103 28315
53814 -59103 28315
53815 -59103 28315
53816 -59093 28338
53817 -59093 28338
53818 -59093 28338
53819 -59093 28338
53820 -59082 28361
53821 -59082 28361
53822 -59082 28361
53823 -59082 28361
53824 -59071 28383
53825 -59071 28383
53826 -59071 28383
53827 -59071 28383
53828 -59060 28406
53829 -59060 28406
53830 -59060 28406
53831 -59060 28406
53832 -59049 28429
53833 -59049 28429
53834 -59049 28429
53835 -59049 28429
53836 -59038 28451
53837 -59038 28451
53838 -59038 28451
53839 -59038 28451
53840 -59027 28474
53841 -59027 28474
53842 -59027 28474
53843 -59027 28474
53844 -59016 28496
53845 -59016 28496
53846 -59016 28496
53847 -59016 28496
53848 -59005 28519
53849 -59005 28519
53850 -59005 28519
53851 -59005 28519
53852 -58994 28542
53853 -58994 28542
53854 -58994 28542
53855 -58994 28542
53856 -58983 28564
53857 -58983 28564
53858 -58983 28564
53859 -58983 28564
53860 -58972 28587
53861 -58972 28587
53862 -58972 28587
53863 -58972 28587
53864 -58962 28610
53865 -58962 28610
53866 -58962 28610
53867 -58962 28610
53868 -58951 28632
53869 -58951 28632
53870 -58951 28632
53871 -58951 28632
53872 -58940 28655
53873 -58940 28655
53874 -58940 28655
53875 -58940 28655
53876 -58929 28677
53877 -58929 28677
53878 -58929 28677
53879 -58929 28677
53880 -58918 28700
53881 -58918 28700
53882 -58918 28700
53883 -58918 28700
53884 -58907 28723
53885 -58907 28723
53886 -58907 28723
53887 -58907 28723
53888 -58896 28745
53889 -58896 28745
53890 -58896 28745
53891 -58896 28745
53892 -58885 28768
53893 -58885 28768
53894 -58885 28768
53895 -58885 28768
53896 -58873 28790
53897 -58873 28790
53898 -58873 28790
53899 -58873 28790
53900 -58862 28813
53901 -58862 28813
53902 -58862 28813
53903 -58862 28813
53904 -58851 28835
53905 -58851 28835
53906 -58851 28835
53907 -58851 28835
53908 -58840 28858
53909 -58840 28858
53910 -58840 28858
53911 -58840 28858
53912 -58829 28881
53913 -58829 28881
53914 -58829 28881
53915 -58829 28881
53916 -58818 28903
53917 -58818 28903
53918 -58818 28903
53919 -58818 28903
53920 -58807 28926
53921 -58807 28926
53922 -58807 28926
53923 -58807 28926
53924 -58796 28948
53925 -58796 28948
53926 -58796 28948
53927 -58796 28948
53928 -58785 28971
53929 -58785 28971
53930 -58785 28971
53931 -58785 28971
53932 -58774 28993
53933 -58774 28993
53934 -58774 28993
53935 -58774 28993
53936 -58763 29016
53937 -58763 29016
53938 -58763 29016
53939 -58763 29016
53940 -58751 29038
53941 -58751 29038
53942 -58751 29038
53943 -58751 29038
53944 -58740 29061
53945 -58740 29061
53946 -58740 29061
53947 -58740 29061
53948 -58729 29083
53949 -58729 29083
53950 -58729 29083
53951 -58729 29083
53952 -58718 29106
53953 -58718 29106
53954 -58718 29106
53955 -58718 29106
53956 -58707 29129
53957 -58707 29129
53958 -58707 29129
53959 -58707 29129
53960 -58696 29151
53961 -58696 29151
53962 -58696 29151
53963 -58696 29151
53964 -58685 29174
53965 -58685 29174
53966 -58685 29174
53967 -58685 29174
53968 -58673 29196
53969 -58673 29196
53970 -58673 29196
53971 -58673 29196
53972 -58662 29219
53973 -58662 29219
53974 -58662 29219
53975 -58662 29219
53976 -58651 29241
53977 -58651 29241
53978 -58651 29241
53979 -58651 29241
53980 -58640 29264
53981 -58640 29264
53982 -58640 29264
53983 -58640 29264
53984 -58628 29286
53985 -58628 29286
53986 -58628 29286
53987 -58628 29286
53988 -58617 29308
53989 -58617 29308
53990 -58617 29308
53991 -58617 29308
53992 -58606 29331
53993 -58606 29331
53994 -58606 29331
53995 -58606 29331
53996 -58595 29353
53997 -58595 29353
53998 -58595 29353
53999 -58595 29353
54000 -58583 29376
54001 -58583 29376
54002 -58583 29376
54003 -58583 29376
54004 -58572 29398
54005 -58572 29398
54006 -58572 29398
54007 -58572 29398
54008 -58561 29421
54009 -58561 29421
54010 -58561 29421
54011 -58561 29421
54012 -58550 29443
54013 -58550 29443
54014 -58550 29443
54015 -58550 29443
54016 -58538 29466
54017 -58538 29466
54018 -58538 29466
54019 -58538 29466
54020 -58527 29488
54021 -58527 29488
54022 -58527 29488
54023 -58527 29488
54024 -58516 29511
54025 -58516 29511
54026 -58516 29511
54027 -58516 29511
54028 -58504 29533
54029 -58504 29533
54030 -58504 29533
54031 -58504 29533
54032 -58493 29555
54033 -58493 29555
54034 -58493 29555
54035 -58493 29555
54036 -58482 29578
54037 -58482 29578
54038 -58482 29578
54039 -58482 29578
54040 -58470 29600
54041 -58470 29600
54042 -58470 29600
54043 -58470 29600
54044 -58459 29623
54045 -58459 29623
54046 -58459 29623
54047 -58459 29623
54048 -58448 29645
54049 -58448 29645
54050 -58448 29645
54051 -58448 29645
54052 -58436 29668
54053 -58436 29668
54054 -58436 29668
54055 -58436 29668
54056 -58425 29690
54057 -58425 29690
54058 -58425 29690
54059 -58425 29690
54060 -58414 29712
54061 -58414 29712
54062 -58414 29712
54063 -58414 29712
54064 -58402 29735
54065 -58402 29735
54066 -58402 29735
54067 -58402 29735
54068 -58391 29757
54069 -58391 29757
54070 -58391 29757
54071 -58391 29757
54072 -58379 29780
54073 -58379 29780
54074 -58379 29780
54075 -58379 29780
54076 -58368 29802
54077 -58368 29802
54078 -58368 29802
54079 -58368 29802
54080 -58356 29824
54081 -58356 29824
54082 -58356 29824
54083 -58356 29824
54084 -58345 29847
54085 -58345 29847
54086 -58345 29847
54087 -58345 29847
54088 -58334 29869
54089 -58334 29869
54090 -58334 29869
54091 -58334 29869
54092 -58322 29891
54093 -58322 29891
54094 -58322 29891
54095 -58322 29891
54096 -58311 29914
54097 -58311 29914
54098 -58311 29914
54099 -58311 29914
54100 -58299 29936
54101 -58299 29936
54102 -58299 29936
54103 -58299 29936
54104 -58288 29959
54105 -58288 29959
54106 -58288 29959
54107 -58288 29959
54108 -58276 29981
54109 -58276 29981
54110 -58276 29981
54111 -58276 29981
54112 -58265 30003
54113 -58265 30003
54114 -58265 30003
54115 -58265 30003
54116 -58253 30026
54117 -58253 30026
54118 -58253 30026
54119 -58253 30026
54120 -58242 30048
54121 -58242 30048
54122 -58242 30048
54123 -58242 30048
54124 -58230 30070
54125 -58230 30070
54126 -58230 30070
54127 -58230 30070
54128 -58219 30093
54129 -58219 30093
54130 -58219 30093
54131 -58219 30093
54132 -58207 30115
54133 -58207 30115
54134 -58207 30115
54135 -58207 30115
54136 -58195 30137
54137 -58195 30137
54138 -58195 30137
54139 -58195 30137
54140 -58184 30160
54141 -58184 30160
54142 -58184 30160
54143 -58184 30160
54144 -58172 30182
54145 -58172 30182
54146 -58172 30182
54147 -58172 30182
54148 -58161 30204
54149 -58161 30204
54150 -58161 30204
54151 -58161 30204
54152 -58149 30226
54153 -58149 30226
54154 -58149 30226
54155 -58149 30226
54156 -58138 30249
54157 -58138 30249
54158 -58138 30249
54159 -58138 30249
54160 -58126 30271
54161 -58126 30271
54162 -58126 30271
54163 -58126 30271
54164 -58114 30293
54165 -58114 30293
54166 -58114 30293
54167 -58114 30293
54168 -58103 30316
54169 -58103 30316
54170 -58103 30316
54171 -58103 30316
54172 -58091 30338
54173 -58091 30338
54174 -58091 30338
54175 -58091 30338
54176 -58079 30360
54177 -58079 30360
54178 -58079 30360
54179 -58079 30360
54180 -58068 30382
54181 -58068 30382
54182 -58068 30382
54183 -58068 30382
54184 -58056 30405
54185 -58056 30405
54186 -58056 30405
54187 -58056 30405
54188 -58045 30427
54189 -58045 30427
54190 -58045 30427
54191 -58045 30427
54192 -58033 30449
54193 -58033 30449
54194 -58033 30449
54195 -58033 30449
54196 -58021 30472
54197 -58021 30472
54198 -58021 30472
54199 -58021 30472
54200 -58009 30494
54201 -58009 30494
54202 -58009 30494
54203 -58009 30494
54204 -57998 30516
54205 -57998 30516
54206 -57998 30516
54207 -57998 30516
54208 -57986 30538
54209 -57986 30538
54210 -57986 30538
54211 -57986 30538
54212 -57974 30560
54213 -57974 30560
54214 -57974 30560
54215 -57974 30560
54216 -57963 30583
54217 -57963 30583
54218 -57963 30583
54219 -57963 30583
54220 -57951 30605
54221 -57951 30605
54222 -57951 30605
54223 -57951 30605
54224 -57939 30627
54225 -57939 30627
54226 -57939 30627
54227 -57939 30627
54228 -57927 30649
54229 -57927 30649
54230 -57927 30649
54231 -57927 30649
54232 -57916 30672
54233 -57916 30672
54234 -57916 30672
54235 -57916 30672
54236 -57904 30694
54237 -57904 30694
54238 -57904 30694
54239 -57904 30694
54240 -57892 30716
54241 -57892 30716
54242 -57892 30716
54243 -57892 30716
54244 -57880 30738
54245 -57880 30738
54246 -57880 30738
54247 -57880 30738
54248 -57869 30760
54249 -57869 30760
54250 -57869 30760
54251 -57869 30760
54252 -57857 30783
54253 -57857 30783
54254 -57857 30783
54255 -57857 30783
54256 -57845 30805
54257 -57845 30805
54258 -57845 30805
54259 -57845 30805
54260 -57833 30827
54261 -57833 30827
54262 -57833 30827
54263 -57833 30827
54264 -57821 30849
54265 -57821 30849
54266 -57821 30849
54267 -57821 30849
54268 -57809 30871
54269 -57809 30871
54270 -57809 30871
54271 -57809 30871
54272 -57798 30893
54273 -57798 30893
54274 -57798 30893
54275 -57798 30893
54276 -57786 30916
54277 -57786 30916
54278 -57786 30916
54279 -57786 30916
54280 -57774 30938
54281 -57774 30938
54282 -57774 30938
54283 -57774 30938
54284 -57762 30960
54285 -57762 30960
54286 -57762 30960
54287 -57762 30960
54288 -57750 30982
54289 -57750 30982
54290 -57750 30982
54291 -57750 30982
54292 -57738 31004
54293 -57738 31004
54294 -57738 31004
54295 -57738 31004
54296 -57726 31026
54297 -57726 31026
54298 -57726 31026
54299 -57726 31026
54300 -57714 31049
54301 -57714 31049
54302 -57714 31049
54303 -57714 31049
54304 -57703 31071
54305 -57703 31071
54306 -57703 31071
54307 -57703 31071
54308 -57691 31093
54309 -57691 31093
54310 -57691 31093
54311 -57691 31093
54312 -57679 31115
54313 -57679 31115
54314 -57679 31115
54315 -57679 31115
54316 -57667 31137
54317 -57667 31137
54318 -57667 31137
54319 -57667 31137
54320 -57655 31159
54321 -57655 31159
54322 -57655 31159
54323 -57655 31159
54324 -57643 31181
54325 -57643 31181
54326 -57643 31181
54327 -57643 31181
54328 -57631 31203
54329 -57631 31203
54330 -57631 31203
54331 -57631 31203
54332 -57619 31225
54333 -57619 31225
54334 -57619 31225
54335 -57619 31225
54336 -57607 31248
54337 -57607 31248
54338 -57607 31248
54339 -57607 31248
54340 -57595 31270
54341 -57595 31270
54342 -57595 31270
54343 -57595 31270
54344 -57583 31292
54345 -57583 31292
54346 -57583 31292
54347 -57583 31292
54348 -57571 31314
54349 -57571 31314
54350 -57571 31314
54351 -57571 31314
54352 -57559 31336
54353 -57559 31336
54354 -57559 31336
54355 -57559 31336
54356 -57547 31358
54357 -57547 31358
54358 -57547 31358
54359 -57547 31358
54360 -57535 31380
54361 -57535 31380
54362 -57535 31380
54363 -57535 31380
54364 -57523 31402
54365 -57523 31402
54366 -57523 31402
54367 -57523 31402
54368 -57511 31424
54369 -57511 31424
54370 -57511 31424
54371 -57511 31424
54372 -57499 31446
54373 -57499 31446
54374 -57499 31446
54375 -57499 31446
54376 -57487 31468
54377 -57487 31468
54378 -57487 31468
54379 -57487 31468
54380 -57475 31490
54381 -57475 31490
54382 -57475 31490
54383 -57475 31490
54384 -57463 31512
54385 -57463 31512
54386 -57463 31512
54387 -57463 31512
54388 -57450 31534
54389 -57450 31534
54390 -57450 31534
54391 -57450 31534
54392 -57438 31556
54393 -57438 31556
54394 -57438 31556
54395 -57438 31556
54396 -57426 31578
54397 -57426 31578
54398 -57426 31578
54399 -57426 31578
54400 -57414 31600
54401 -57414 31600
54402 -57414 31600
54403 -57414 31600
54404 -57402 31622
54405 -57402 31622
54406 -57402 31622
54407 -57402 31622
54408 -57390 31644
54409 -57390 31644
54410 -57390 31644
54411 -57390 31644
54412 -57378 31666
54413 -57378 31666
54414 -57378 31666
54415 -57378 31666
54416 -57366 31688
54417 -57366 31688
54418 -57366 31688
54419 -57366 31688
54420 -57353 31710
54421 -57353 31710
54422 -57353 31710
54423 -57353 31710
54424 -57341 31732
54425 -57341 31732
54426 -57341 31732
54427 -57341 31732
54428 -57329 31754
54429 -57329 31754
54430 -57329 31754
54431 -57329 31754
54432 -57317 31776
54433 -57317 31776
54434 -57317 31776
54435 -57317 31776
54436 -57305 31798
54437 -57305 31798
54438 -57305 31798
54439 -57305 31798
54440 -57293 31820
54441 -57293 31820
54442 -57293 31820
54443 -57293 31820
54444 -57280 31842
54445 -57280 31842
54446 -57280 31842
54447 -57280 31842
54448 -57268 31864
54449 -57268 31864
54450 -57268 31864
54451 -57268 31864
54452 -57256 31886
54453 -57256 31886
54454 -57256 31886
54455 -57256 31886
54456 -57244 31908
54457 -57244 31908
54458 -57244 31908
54459 -57244 31908
54460 -57231 31930
54461 -57231 31930
54462 -57231 31930
54463 -57231 31930
54464 -57219 31952
54465 -57219 31952
54466 -57219 31952
54467 -57219 31952
54468 -57207 31974
54469 -57207 31974
54470 -57207 31974
54471 -57207 31974
54472 -57195 31996
54473 -57195 31996
54474 -57195 31996
54475 -57195 31996
54476 -57182 32018
54477 -57182 32018
54478 -57182 32018
54479 -57182 32018
54480 -57170 32040
54481 -57170 32040
54482 -57170 32040
54483 -57170 32040
54484 -57158 32062
54485 -57158 32062
54486 -57158 32062
54487 -57158 32062
54488 -57145 32084
54489 -57145 32084
54490 -57145 32084
54491 -57145 32084
54492 -57133 32106
54493 -57133 32106
54494 -57133 32106
54495 -57133 32106
54496 -57121 32127
54497 -57121 32127
54498 -57121 32127
54499 -57121 32127
54500 -57109 32149
54501 -57109 32149
54502 -57109 32149
54503 -57109 32149
54504 -57096 32171
54505 -57096 32171
54506 -57096 32171
54507 -57096 32171
54508 -57084 32193
54509 -57084 32193
54510 -57084 32193
54511 -57084 32193
54512 -57072 32215
54513 -57072 32215
54514 -57072 32215
54515 -57072 32215
54516 -57059 32237
54517 -57059 32237
54518 -57059 32237
54519 -57059 32237
54520 -57047 32259
54521 -57047 32259
54522 -57047 32259
54523 -57047 32259
54524 -57034 32281
54525 -57034 32281
54526 -57034 32281
54527 -57034 32281
54528 -57022 32303
54529 -57022 32303
54530 -57022 32303
54531 -57022 32303
54532 -57010 32324
54533 -57010 32324
54534 -57010 32324
54535 -57010 32324
54536 -56997 32346
54537 -56997 32346
54538 -56997 32346
54539 -56997 32346
54540 -56985 32368
54541 -56985 32368
54542 -56985 32368
54543 -56985 32368
54544 -56972 32390
54545 -56972 32390
54546 -56972 32390
54547 -56972 32390
54548 -56960 32412
54549 -56960 32412
54550 -56960 32412
54551 -56960 32412
54552 -56948 32434
54553 -56948 32434
54554 -56948 32434
54555 -56948 32434
54556 -56935 32456
54557 -56935 32456
54558 -56935 32456
54559 -56935 32456
54560 -56923 32477
54561 -56923 32477
54562 -56923 32477
54563 -56923 32477
54564 -56910 32499
54565 -56910 32499
54566 -56910 32499
54567 -56910 32499
54568 -56898 32521
54569 -56898 32521
54570 -56898 32521
54571 -56898 32521
54572 -56885 32543
54573 -56885 32543
54574 -56885 32543
54575 -56885 32543
54576 -56873 32565
54577 -56873 32565
54578 -56873 32565
54579 -56873 32565
54580 -56860 32586
54581 -56860 32586
54582 -56860 32586
54583 -56860 32586
54584 -56848 32608
54585 -56848 32608
54586 -56848 32608
54587 -56848 32608
54588 -56835 32630
54589 -56835 32630
54590 -56835 32630
54591 -56835 32630
54592 -56823 32652
54593 -56823 32652
54594 -56823 32652
54595 -56823 32652
54596 -56810 32674
54597 -56810 32674
54598 -56810 32674
54599 -56810 32674
54600 -56798 32695
54601 -56798 32695
54602 -56798 32695
54603 -56798 32695
54604 -56785 32717
54605 -56785 32717
54606 -56785 32717
54607 -56785 32717
54608 -56773 32739
54609 -56773 32739
54610 -56773 32739
54611 -56773 32739
54612 -56760 32761
54613 -56760 32761
54614 -56760 32761
54615 -56760 32761
54616 -56747 32783
54617 -56747 32783
54618 -56747 32783
54619 -56747 32783
54620 -56735 32804
54621 -56735 32804
54622 -56735 32804
54623 -56735 32804
54624 -56722 32826
54625 -56722 32826
54626 -56722 32826
54627 -56722 32826
54628 -56710 32848
54629 -56710 32848
54630 -56710 32848
54631 -56710 32848
54632 -56697 32870
54633 -56697 32870
54634 -56697 32870
54635 -56697 32870
54636 -56684 32891
54637 -56684 32891
54638 -56684 32891
54639 -56684 32891
54640 -56672 32913
54641 -56672 32913
54642 -56672 32913
54643 -56672 32913
54644 -56659 32935
54645 -56659 32935
54646 -56659 32935
54647 -56659 32935
54648 -56647 32956
54649 -56647 32956
54650 -56647 32956
54651 -56647 32956
54652 -56634 32978
54653 -56634 32978
54654 -56634 32978
54655 -56634 32978
54656 -56621 33000
54657 -56621 33000
54658 -56621 33000
54659 -56621 33000
54660 -56609 33022
54661 -56609 33022
54662 -56609 33022
54663 -56609 33022
54664 -56596 33043
54665 -56596 33043
54666 -56596 33043
54667 -56596 33043
